"","Data","Otwarcie","Najwyzszy","Najnizszy","Zamkniecie","Wolumen"
"4447",2012-09-26,9749.9,9752.93,9695.56,9730.49,8896131
"4448",2012-09-27,9768.89,9820.71,9765.9,9820.71,24190630
"4449",2012-09-28,9844.42,9873.1,9817.08,9850.84,30474924
"4450",2012-10-01,9847.94,9898.5,9815.92,9898.5,31715104
"4451",2012-10-02,9916.18,9982.68,9903.72,9982.68,34640520
"4452",2012-10-03,9994.49,10007.9,9964.08,9964.29,13812964
"4453",2012-10-04,9975.12,9986.52,9949,9972.58,18755996
"4454",2012-10-05,9989.68,10094.61,9986.43,10094.61,41291840
"4455",2012-10-08,10114.1,10127.72,10051.66,10112.24,39568072
"4456",2012-10-09,10131.47,10153.96,10033.08,10042.67,54363872
"4457",2012-10-10,10043.36,10044.82,9980.86,10017.32,26564338
"4458",2012-10-11,9983.9,10006.73,9953.4,9994.63,29721916
"4459",2012-10-12,9995.31,10009.1,9911.88,10009.1,24189732
"4460",2012-10-15,10018.78,10023.07,9961.87,10008.84,82453976
"4461",2012-10-16,10030.04,10087.73,10026.97,10087.73,100069488
"4462",2012-10-17,10079.53,10081.81,10006.21,10050.51,85319120
"4463",2012-10-18,10062.17,10095.84,10027.66,10092.73,46722308
"4464",2012-10-19,10078.31,10088.55,9994.17,10028.87,44263512
"4465",2012-10-22,10012.47,10044.43,9947.95,9969.68,85919184
"4466",2012-10-23,9988.43,9996.19,9804.89,9885.9,95487248
"4467",2012-10-24,9850.72,9884.68,9825.74,9884.68,23771242
"4468",2012-10-25,9858.23,9886.3,9793.16,9848.23,19168854
"4469",2012-10-26,9831.38,9848.44,9803.72,9843.17,9310102
"4470",2012-10-29,9838.62,9850.21,9780.75,9812.08,13355726
"4471",2012-10-30,9807.29,9825.41,9774.2,9784.95,8634799
"4472",2012-10-31,9806.22,9818.53,9777.42,9818.53,12074587
"4473",2012-11-02,9850.61,9873.84,9791.1,9826.71,7830651
"4474",2012-11-05,9814.17,9826.53,9753.76,9789.36,8272435
"4475",2012-11-06,9806.73,9806.73,9739,9774.65,8278886
