"","Data","kty_mv","brs_mv","cog_mv","kgh_mv","stp_mv","odl_mv","fer_mv","mnc_mv","kmp_mv","suw_mv","plx_mv","cie_mv","erg_mv","zap_mv","pce_mv","rdl_mv","obl_mv","att_mv","krc_mv","zwc_mv","vrg_mv","dbc_mv","fte_mv","ksw_mv","lbw_mv","snk_mv","amc_mv","pps_mv","wwl_mv","gcn_mv","snw_mv","prt_mv","lpp_mv","gob_mv","rdn_mv","car_mv","ccc_mv","amb_mv","mil_mv","mbk_mv","spl_mv","ing_mv","bhw_mv","imp_mv","ats_mv","peo_mv","bos_mv","mci_mv","gtn_mv","pko_mv","cpa_mv","inc_mv","bst_mv","gki_mv","mwt_mv","kri_mv","prf_mv","pgm_mv","kci_mv","ago_mv","mza_mv","atg_mv","eur_mv","eat_mv","slz_mv","sfs_mv","act_mv","abe_mv","etl_mv","oex_mv","kom_mv","opn_mv","rbw_mv","asb_mv","lrq_mv","mcp_mv","neu_mv","swd_mv","bio_mv","emc_mv","crm_mv","phr_mv","mab_mv","slv_mv","snt_mv","vox_mv","mdg_mv","bml_mv","bra_mv","ene_mv","mrc_mv","awm_mv","adv_mv","mph_mv","bkm_mv","pkn_mv","kgn_mv","bdz_mv","pep_mv","lts_mv","pgn_mv","cez_mv","mol_mv","ena_mv","pge_mv","sen_mv","tpe_mv","zep_mv","irl_mv","trr_mv","unt_mv","eng_mv","pen_mv","mls_mv","efk_mv","stx_mv","rlp_mv","apt_mv","nvt_mv","tim_mv","hdr_mv","stf_mv","fsg_mv","pue_mv","ipl_mv","dga_mv","rwl_mv","dpl_mv","mgt_mv","len_mv","fmf_mv","arr_mv","wlt_mv","msw_mv","rfk_mv","msz_mv","prm_mv","bdx_mv","rmk_mv","ech_mv","elb_mv","ltx_mv","mdi_mv","bbd_mv","shd_mv","pxm_mv","rpc_mv","msp_mv","enp_mv","pnd_mv","wik_mv","ulm_mv","cdr_mv","sgn_mv","acp_mv","opl_mv","cmr_mv","elz_mv","net_mv","was_mv","tlx_mv","sme_mv","bcm_mv","cmp_mv","lsi_mv","ntt_mv","prd_mv","cig_mv","u2k_mv","abs_mv","cps_mv"
"19",2007-09-07,1001.29,1244.7,325.61,9955.34,6086.52,79.664,151.55,544.41,36.2,50.35,84.021,2611.02,40.102,1107.21,972.66,223.49,NA,NA,NA,3012.62,1259.49,794.77,164.2,591.44,174.34,349.7,146.67,183.09,305.58,265.3,35.08,158.82,3451.66,1056.54,119.77,1655.26,2075.72,191.22,9878.31,13980.41,13370.86,10014.21,7561.34,308.08,24.68,22207.14,1294.72,1025.05,8521.67,37652.19,250.02,139.6,324.94,296.75,NA,55.204,40.155,248.15,NA,2017.2,19.11,490.01,935.98,1599.75,171.3,399.08,199.59,230.54,29.432,81.999,266.52,NA,NA,NA,NA,NA,259.36,155.16,3239.06,169.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18003.8,654.3,76.254,621.9,4543.55,23346.35,44575.3,30046.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.994,808.13,91.18,513.04,38.155,631.78,87.739,419.82,57.089,467.16,288.54,13.217,1239.91,275.12,61.119,124.54,976.76,73.845,NA,864.45,810.96,1378.44,313.4,980.33,72.159,854.21,620.76,281.94,46.799,397.48,464.84,4062.9,187.36,146.85,34.946,1780.23,108.97,1045.07,35.902,578.52,2048.27,15881.49,1462.68,71.626,1013.72,299.76,23.7,13.663,25.037,349.66,32.645,158.1,29.898,NA,21.531,NA,NA
"20",2007-09-10,967.93,1220.05,311.57,10001.66,6086.52,78.669,150.7,534.39,35.437,51.1,82,2608.85,39.378,1085.7,957.47,216.09,NA,NA,NA,2980.2,1247.46,786.98,158.89,616.35,171.83,349.7,140.47,180.04,298.73,268.95,32.08,158.69,3323.18,1031.48,119.14,1625.57,2014.95,191.22,9759.27,13569.28,13261.7,9959.3,7394.1,296.61,22.94,21592.89,1262.45,988.13,8352.58,36692.36,240.4,135.9,324.94,288.77,NA,55.911,38.585,247.24,NA,1999.26,19.65,490.01,901.84,1593,162.24,389.61,206.32,223.02,28.98,83.355,267.88,NA,NA,NA,NA,NA,257.64,148.97,3157.41,168.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17505.5,654.3,76.254,621,4410.77,22746.63,44725.08,29068.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.496,784.58,92.001,517.05,37.862,605.34,87.739,413.13,56.514,454.3,283.38,12.53,1234.38,266.7,60.97,124.41,955.64,71.965,NA,826.95,789.42,1323.05,303.4,926.81,72.495,835.51,619.43,277.64,45.242,381.49,452.04,3911.09,181.51,144.72,33.25,1724.34,102.16,994.06,35.529,581.76,2026.23,15917.97,1397.19,74.796,1016.47,305.06,23.834,13.955,24.662,341.37,31.916,155.73,28.935,NA,22.494,NA,NA
"21",2007-09-11,996.54,1226.21,315.79,10140.56,6145.32,79.172,155.6,547.16,36.676,51.35,83.552,2591.44,42.15,1084.68,983.23,224.43,NA,NA,NA,3058.97,1219.38,786.98,161.46,586.93,173.5,349.7,144.95,189.2,298.73,271.57,33.08,160.14,3248.61,1031.48,120.39,1626.71,2014.95,180.2,9759.27,13569.28,13611,9871.44,7507.86,305.1,22.94,21923.67,1251.93,1068.65,8555.48,37246.09,249.05,140.05,324.94,292.57,NA,55.697,38.866,253.65,NA,2037.13,20.11,493.81,974.98,1620,163.22,385.16,215.3,235.69,28.424,87.206,279.05,NA,NA,NA,NA,NA,259.68,154.21,3157.41,166.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17714.46,655.32,76.926,630.5,4336.08,21975.56,44904.8,29627.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.158,810.07,92.001,534.89,38.724,619.89,87.67,416.1,56.898,454.3,291.62,12.991,1285.27,272.76,61.276,128.99,987.32,72.767,NA,865.22,779.91,1353.83,304.41,878.28,71.32,831.58,606.13,283.98,46.173,390.62,451.56,3928.96,181.87,148.82,37.02,1701.26,105.56,1055.63,35.166,589.87,2048.27,15837.7,1454.68,76.339,1057.67,306.58,23.908,13.955,24.806,340.71,32.741,154.94,29.485,NA,22.482,NA,NA
"22",2007-09-12,996.06,1221.89,320.84,10464.7,6204.69,80.463,154.62,546.7,37.18,51.35,84.8,2621.9,41.049,1083.66,964.08,224.63,NA,NA,NA,3012.62,1243.44,794.77,160.78,596.96,173.5,349.7,146.54,185.13,298.73,271.57,30.07,161.46,3182.16,1032.44,119.35,1597.03,2014.95,167.96,9791.07,13473.28,14309.54,9618.9,7521.23,301.71,23.19,22566.26,1297.72,1070.22,8454.03,38575.02,247.61,138.09,337.35,284.97,NA,55.831,39.987,252.73,NA,2152.75,19.65,498.02,956.46,1632.15,162.73,401.87,213.5,228.38,29.408,87.122,279.65,NA,NA,NA,NA,NA,259.1,151.83,3184.63,168.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17971.67,658.9,76.926,645.23,4437.75,22918.03,45294.27,30449.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.714,802.24,93.188,534.89,39.003,630.17,87.739,412.22,55.242,453.45,288.54,12.915,1260.07,269.6,61.214,129.24,1003.16,72.613,NA,865.22,779.28,1329.2,304.41,860.07,73.278,842.4,606.13,282.64,44.72,379.2,447.77,4087.89,181.51,152.5,37.67,1679.37,105.56,1041.56,35.166,603.39,1685.3,16064.02,1453.95,75.901,1098.88,306.58,23.408,13.955,24.317,340.04,32.616,154.55,29.485,NA,22.482,NA,NA
"23",2007-09-13,1006.07,1219.44,319.72,10649.9,6175,79.767,153.4,546.7,38.158,51.19,86.971,2698.06,41.811,1112.33,1023.52,225.01,NA,NA,NA,3012.62,1267.51,786.98,158.39,609.92,171.83,341.37,146.22,186.15,294.53,272.61,32.08,163.71,3057.38,1039.19,119.35,1592.47,2046.93,178.29,9529.21,13678.9,14707.97,9443.19,7427.55,305.1,22.69,23246.64,1297.72,1074.14,8521.67,39202.53,256.03,135.9,350.03,288.38,NA,55.473,39.239,253.65,NA,2118.86,19.71,498.02,955.47,1657.8,161.75,405.58,212.06,229.99,28.963,87.49,279.65,NA,NA,NA,NA,NA,259.36,151.83,3266.28,168.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18486.05,654.81,76.926,676.44,4704.34,23003.69,46133.05,30331.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.672,814.01,94.377,550.71,39.749,631.78,88.38,412.36,54.175,453.02,288.54,12.932,1285.27,274.6,61.214,128.99,1005.8,72.307,NA,884.64,772.94,1389.51,307.23,864.47,69.922,836.99,603.47,281.24,47.788,397.48,479.07,4178.97,182.89,149.25,38.708,2353.33,102.16,1066.2,35.715,592.57,1817.52,16246.6,1454.68,75.828,1098.88,305.83,23.408,14.592,24.073,341.37,32.587,155.73,29.553,NA,22.482,NA,NA
"24",2007-09-14,967.93,1220.05,313.26,10594.33,6163.12,79.07,147.26,551.72,37.943,51.6,85.413,2676.3,41.049,1112.33,1024.18,222.72,NA,NA,NA,2950.07,1259.49,779.2,159.08,608.77,172.66,336.37,149.99,185.13,294.53,270,31.07,163.85,2979.12,1031.48,120.18,1609.6,2075.72,178.29,9838.66,13607.61,14680.64,9415.78,7420.85,301.71,22.57,23010.4,1269.94,1091.82,8575.77,38759.54,272.85,136.28,377,288.38,NA,55.956,38.679,252.73,NA,2112.88,19.54,498.02,953.54,1674,164.34,389.71,215.3,229.99,28.952,86.988,279.05,NA,NA,NA,NA,NA,257.64,146.12,3239.06,168.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18116.35,664.52,77.401,667.43,4771.76,22532.46,45953.27,30418.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.879,808.13,97.343,548.02,43.685,631.78,88.9,418.33,54.175,453.02,289.05,13.116,1295.36,271.44,61.214,128.18,1013.72,72.243,NA,884.64,772.94,1387.05,303.74,839.08,72.719,816.82,600.81,280.74,47.322,390.62,469.11,4429,182.73,146.85,38.708,2353.33,105.56,1090.82,35.803,573.11,1840.85,16224.69,1453.95,76.632,1090.63,305.06,23.186,14.486,24.449,346.34,32.357,154.94,29.416,NA,21.693,NA,NA
"25",2007-09-17,953.62,1191.71,310.17,10788.82,6151.24,77.472,144.81,556.27,37.198,51.81,79.819,2676.3,40.672,1106.19,1023.52,225.38,NA,NA,NA,2936.16,1235.42,779.2,159.41,603.62,171.83,336.37,149.42,181.05,291.9,270,39.09,158.16,3028.59,992.92,121.65,1586.76,2077.32,178.84,9640.33,13591.17,14669.78,9673.83,7293.72,300.86,22.57,23057.64,1269.94,1071,8413.45,39497.87,280.79,132.12,383.5,281.17,NA,61.392,38.679,254.56,NA,2162.72,19.45,486.02,929.16,1667.25,161.11,369.2,215.3,234.81,28.646,86.988,279.05,NA,NA,NA,NA,NA,248.96,149.45,3239.06,167.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17730.51,654.3,76.926,676.62,4685.67,22703.77,45444.03,30014.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.454,812.04,94.97,547.14,44.502,631.78,87.739,416.86,51.229,443.16,288.54,12.932,1255.03,267.23,61.425,127.95,963.56,69.841,NA,884.45,767.87,1366.12,301.74,855.1,75.096,836.51,598.16,272.07,45.755,381.49,464.37,4468.29,181.87,149.66,38.844,2370.14,108.97,1055.63,34.891,552.56,1865.49,16064.02,1436.47,75.901,1085.15,304.31,22.327,14.22,24.568,328.12,32.501,154.94,28.935,NA,21.693,NA,NA
"26",2007-09-18,975.08,1189.24,322.8,10974.03,6228.44,79.562,152.66,555.82,37.813,51.81,77.789,2676.3,41.01,1094.91,1036.71,227.08,NA,NA,NA,2922.26,1231.41,779.2,160.09,603.62,172.66,354.69,144.45,182.07,289.27,265.3,39.09,163.98,3148.21,997.74,119.77,1569.65,1998.96,182.96,9600.59,14007.89,14789.81,9728.65,7407.46,296.61,22.82,23237.2,1263.94,1089.85,8454.03,39719.36,285.6,127.67,383.5,284.97,NA,66.263,38.492,258.23,NA,2132.82,18.97,480.03,943.78,1665.9,161.27,369.2,215.3,256.27,27.893,87.631,279.05,NA,NA,NA,NA,NA,251.57,149.92,3266.28,165.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18052.09,672.71,75.969,676.62,4761.39,22446.8,45833.48,30521.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.96,825.77,98.483,544.9,45.434,632.51,87.539,416.86,49.376,452.59,288.54,12.915,1234.87,273.29,60.813,128.06,939.8,69.814,NA,875.03,764.7,1396.89,295.73,859.51,77.194,836.51,619.43,283.27,44.976,386.06,457.73,4589.74,180.84,152.64,38.97,2386.95,119.18,1038.03,34.979,551.48,1873.27,16137.06,1432.12,73.691,1096.14,303.55,22.969,13.822,24.806,336.4,31.916,158.1,28.248,NA,21.693,NA,NA
"27",2007-09-19,1012.27,1189.24,336.84,11724.12,6465.94,79.664,158.3,547.61,39.91,51.69,72.735,2719.83,41.927,1115.4,1079.65,229.37,NA,NA,NA,2938.47,1247.46,779.2,160.6,631.88,175.18,358.01,144.3,181.05,294.53,262.43,40.09,166.63,3182.9,1025.7,121.86,1597.03,2018.14,186.39,9973.5,14610.89,15062.71,9865.91,7762.1,299.58,29.14,24465.66,1258.69,1146.8,8947.75,41675.81,296.41,130.39,382.85,289.53,NA,68.51,39.52,265.55,NA,2152.75,19.56,498.02,945.73,1687.5,164.67,366.6,217.98,246.61,28.424,88.422,285.53,NA,NA,NA,NA,NA,251.57,158.97,3347.94,173.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18807.6,661.46,75.969,676.62,4927.37,23217.85,45324.2,31589.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.75,863.04,100.79,546.04,46.006,646.48,87.67,450.93,51.632,450.01,288.54,13.125,1229.84,288.01,63.731,123.36,963.56,76.923,NA,894.26,777.38,1491.66,294.24,849.58,79.683,838.47,648.4,290.6,45.499,406.61,471.96,4752.25,184.08,155.31,39.493,2454.19,119.18,1002.85,35.44,570.95,2048.27,16356.09,1440.85,76.339,1098.88,311.9,23.265,14.353,24.806,331.27,32.06,161.25,28.591,NA,22.494,NA,NA
"28",2007-09-20,1043.25,1192.32,342.17,11483.38,6412.48,80.167,157.08,547.16,41.233,51.1,63.016,2698.06,40.856,1126.68,1086.91,226.71,NA,NA,NA,3017.28,1234.62,779.2,160.78,635.48,171.83,356.19,146.88,182.07,289.27,263.74,47.11,166.09,3123.83,1025.7,130.23,1585.63,2034.15,189.15,9973.5,14775.39,15171.8,10047.16,7829.03,296.18,32.61,24380.59,1289.46,1108.31,8880.12,41786.47,286.08,128.35,377,284.97,NA,63.827,38.679,278.37,NA,2152.75,19.74,497.01,945.73,1701,165.31,362.42,233.24,261.42,28.646,85.557,293.78,NA,NA,NA,NA,NA,248.96,158.49,3320.72,173.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18775.4,684.97,75.969,667.78,5051.84,22918.03,46133.05,31248.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.681,835.58,100.9,546.04,47.997,639.13,90.322,443.64,50.463,450.01,289.47,13.25,1232.12,284.06,62.968,123.23,963.56,76.608,NA,884.64,779.28,1431.35,299.74,816.47,88.941,856.18,635.39,287.92,43.78,404.33,465.79,4844.23,181.87,162.38,39.096,2533.19,122.59,1045.07,35.068,584.46,2048.27,16429.14,1422.65,75.234,1098.88,307.34,23.265,14.353,24.806,334.41,32.06,159.27,29.21,NA,22.494,NA,NA
"29",2007-09-21,987.01,1198.48,341.89,11575.96,6477.81,82.655,156.83,545.78,39.685,49.93,66.656,2750.28,41.126,1156.38,1076.34,226.33,NA,NA,NA,3105.34,1243.44,777.63,164.2,629.32,170.99,356.04,147.19,182.07,290.21,266.08,47.11,165.43,3002.76,1017.02,131.49,1585.63,2046.93,192.59,10052.9,15022.13,14435.08,10101.99,7762.1,301.71,32.24,24484.57,1289.46,1094.57,8927.46,41048.22,281.27,125.48,377,288,NA,66.263,39.239,293.94,NA,2150.76,19.93,500.01,940.85,1714.5,164.83,361.03,243.99,265.91,28.496,85.205,294.07,NA,NA,NA,NA,NA,248.96,156.11,3375.16,169.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18807.6,665.55,75.969,676.62,4979.23,22746.63,46432.62,32040.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.286,827.75,103.28,547.14,48.231,636.93,90.322,446.31,51.419,432.45,288.54,13.116,1223.54,285.64,63.582,120.07,923.96,80.55,NA,884.64,767.24,1451.04,287.89,810.97,89.528,905.39,643.35,287.92,43.162,434.03,470.06,4871,182.89,172.96,39.493,2714.73,119.18,1051.41,34.607,573.11,2030.12,15735.44,1415.39,75.901,1019.22,309.63,23.249,14.353,24.687,334.41,32.06,159.27,28.935,NA,22.482,NA,NA
"30",2007-09-24,996.06,1196.63,350.88,11659.34,6471.87,87.829,158.18,536.67,39.453,51.98,65.376,2741.57,41.049,1208.61,1063.14,221.97,NA,NA,NA,3105.34,1243.44,786.98,170.18,612.63,170.15,346.37,146.49,176.98,290.33,265.04,44.1,162.79,3003.49,1007.38,127.72,1551.39,2062.92,198.77,9846.61,14336.78,14304.09,10047.16,7701.89,305.1,30.75,23766.39,1289.46,1050.58,8886.88,40605.24,277.66,126.92,377,284.97,NA,64.096,39.239,288.44,NA,2100.92,19.93,496.01,945.73,1699.65,164.34,360.1,254.76,268.06,28.468,86.419,300.26,NA,NA,NA,NA,NA,248.96,149.92,3347.94,168.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18486.05,693.15,76.206,670.49,4937.74,22575.3,45503.93,31644.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.996,804.19,103.93,545.57,45.434,620.18,90.322,433.69,51.673,441.02,283.38,13.116,1211.96,286.69,59.955,122.18,1214.35,80.613,NA,884.45,769.77,1671.71,279.57,821.99,90.339,886.2,628.74,284.05,42.223,434.03,468.64,4643.31,181.17,186.23,39.358,2874.42,115.78,1050.36,34.058,565.54,1996.43,15406.88,1415.39,77.81,1057.67,307.34,23.265,13.756,24.806,334.75,31.945,159.27,28.523,NA,22.016,NA,NA
"31",2007-09-25,939.31,1170.75,339.64,11464.84,6320.46,87.925,155.85,549.44,39.248,51.19,62.084,2741.57,41.01,1229.09,1056.53,217.24,NA,NA,NA,3128.5,1224.19,778.8,163.86,612.63,169.31,346.37,146.22,174.95,280.33,264.78,43.1,164.1,2953.28,1004.49,125.84,1507.99,2042.15,192.88,9759.27,14007.89,13922.11,10101.99,7701.89,299.58,29.02,23416.7,1262.45,1020.73,8859.83,39830.11,269.73,124.42,377,266.73,NA,66.308,39.239,279.29,NA,2100.92,19.79,495.81,945.73,1750.07,161.75,361.96,251.17,265.39,29.478,85.557,300.26,NA,NA,NA,NA,NA,248.39,148.5,3293.5,168.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18486.05,688.55,76.206,659.48,4875.51,22575.3,47630.85,32807.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.881,784.58,103.28,540.25,44.036,599.46,90.322,440.5,50.99,420,284.42,12.865,1209.68,282.75,59.892,122.18,1174.75,77.382,NA,874.26,769.77,1648.86,276.56,786.69,89.5,875.87,619.43,280.82,40.304,429.46,462.47,4808.5,180.15,179.04,38.582,2918.13,112.37,1048.6,33.596,569.86,1970.5,15443.37,1440.11,78.111,1030.2,306.58,23.265,13.37,25.037,334.75,31.916,158.49,28.248,NA,21.789,NA,NA
"32",2007-09-26,948.86,1170.75,336.84,11557.44,6234.37,87.636,157.69,556.27,39.779,51.6,62.857,2780.74,41.348,1249.59,1073.04,221.77,NA,NA,NA,3170.23,1199.32,778.8,163.69,616.47,169.31,348.85,146.88,172.92,290.75,264.78,45.11,160.01,3006.44,1002.56,127.09,1598.19,2078.92,194.64,9719.63,14269.48,13883.91,10101.99,7675.09,303.83,30.75,23530.09,1262.45,1021.12,9062.73,40236.12,278.38,122.01,377,269.39,NA,65.511,40.174,280.2,NA,2100.92,19.39,540.01,945.73,1727.4,162.08,366.6,255.66,255.19,29.478,84.996,297.02,NA,NA,NA,NA,NA,251.85,149.92,3293.5,162.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18839.74,687.01,76.222,654.07,4821.55,21847.09,49278.47,33384.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.736,776.74,104.7,548.26,43.164,587.85,93.304,431.74,51.988,419.16,289.57,12.932,1247.49,290.64,59.892,122.65,1166.83,78.148,NA,884.64,769.14,1621.74,276.4,780.07,91.458,870.95,592.58,281.94,41.757,429.46,469.59,4795.1,179.79,177.62,38.844,2874.42,115.78,1024.31,33.508,572.03,1949.75,15406.88,1451.77,82.531,1043.94,311.9,23.57,13.53,24.806,331.43,31.005,158.49,27.904,NA,21.776,NA,NA
"33",2007-09-27,946.47,1170.75,328.13,11492.65,6115.62,86.638,157.08,552.16,40.319,52.02,61.612,2763.33,41.387,1247.54,1073.04,216.66,NA,NA,NA,3128.5,1211.36,779.2,166.43,621.49,170.15,349.7,148.14,171.9,284,266.34,46.11,161.2,3071.4,1000.63,129.4,1586.76,2091.71,203.6,9679.98,14461.54,14134.92,9992.22,7594.8,301.71,30.75,23577.36,1284.96,1011.31,9191.23,40383.76,269.25,120.5,350.35,267.87,NA,70.677,39.239,282.95,NA,2065.04,19.65,539.02,945.73,1728.81,160.3,361.49,260.14,254.01,29.56,84.996,294.37,NA,NA,NA,NA,NA,256.2,149.45,3266.28,165.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18196.76,684.46,76.222,648.66,4728.2,22018.41,49128.69,33899.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.116,755.17,103.87,547.14,43.127,575.95,98.719,430.25,55.242,423.44,289.49,12.948,1247.49,283.28,62.04,122.65,1290.91,78.148,NA,906.57,772.94,1638.87,282.9,788.9,94.982,880.3,564.94,281.58,41.595,408.9,476.23,4683.49,180.49,172.96,38.97,2776.93,112.37,1045.07,33.321,574.19,1948.45,15333.82,1462.68,83.262,1057.67,313.42,23.932,13.782,25.337,331.43,32.002,157.69,27.834,NA,21.759,NA,NA
"34",2007-09-28,925.02,1143.64,322.8,11437.07,5937.5,82.655,157.81,556.27,40.888,51.73,57.19,2758.99,40.132,1177.88,1049.93,215.52,NA,NA,NA,3072.89,1195.31,775.3,160.78,597.2,169.31,348.7,146.88,171.9,290.75,263.74,44.1,158.82,3080.27,1000.63,123.53,1586.76,2091.71,202.23,9362.58,14022.45,13807.43,9992.22,7588.15,300.01,30.26,23199.38,1284.96,987.74,9028.91,40752.96,264.44,119.06,349.7,269.39,NA,72.486,39.239,270.13,NA,2045.11,19.56,491.02,955.47,1727.4,158.52,354.53,255.66,257.34,28.646,85.422,279.65,NA,NA,NA,NA,NA,247.08,148.5,3266.28,159.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17843.07,664.52,73.659,627.01,4657.66,21547.19,48349.79,33661.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.022,747.32,103.58,538.68,45.201,580.5,99.357,428.75,55.777,426.87,289.69,12.849,1244.96,283.28,60.537,123.36,1214.35,78.732,NA,915.42,773.58,1631.73,273.07,783.37,92.856,875.87,583.54,277.08,42.489,397.48,474.8,4531.69,178.42,166.61,38.97,2640.77,112.37,1047.9,32.674,562.3,1922.55,15297.34,1461.22,80.978,1057.67,300.51,23.408,13.623,25.274,331.43,31.12,156.52,27.285,NA,21.759,NA,NA
"35",2007-10-01,901.17,1139.94,301.75,11613.01,5860.32,81.654,157.08,545.78,40.776,50.39,57.103,2689.36,37.061,1177.88,1043.32,207.18,NA,NA,NA,2989.49,1187.29,779.2,157.36,616.47,163.44,339.7,145.53,183.09,282.95,261.12,42.1,157.5,3071.4,986.17,121.02,1563.94,2014.95,201.4,9481.6,14270.78,13807.43,10096.55,7374,297.46,29.14,23605.75,1286.46,991.67,9197.99,40715.99,267.57,118.46,349.7,262.16,NA,70.722,39.202,266.47,NA,2021.19,18.57,495.02,962.29,1708.98,156.74,335.51,254.31,257.66,28.952,86.921,282,NA,NA,NA,NA,NA,253.43,146.12,3211.85,159.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17714.46,664.52,73.659,622.5,4626.53,22232.65,50177.16,33677.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.022,731.63,103.52,539.35,47.126,571.39,99.29,404.2,53.861,428.58,289.49,11.744,1209.68,279.59,58.696,118.66,1261.86,76.608,NA,923.11,775.47,1613.18,266.06,783.37,95.094,859.14,578.22,277.35,41.339,397.48,479.55,4375.43,169.42,161.1,37.797,2555.04,112.37,1085.54,31.016,561.21,1914.76,15698.95,1362.25,78.403,1038.45,300.51,22.969,13.291,25.38,324.8,31.619,156.52,26.521,NA,21.759,NA,NA
"36",2007-10-02,910.71,1152.27,302.88,11937.13,5931.57,82.154,156.46,554.46,42.565,50.35,33.455,2687.18,33.75,1184.01,1048.61,203.21,NA,NA,NA,3035.83,1131.13,779.2,157.87,614.92,160.93,343.04,145.4,186.15,273.5,250.68,43.1,157.88,3189.56,1002.56,121.44,1563.94,1954.18,195.34,9838.66,14531.53,14298.67,10096.55,7427.55,300.43,29.14,23927.04,1290.97,993.24,9509.1,41565.06,273.82,115.44,377,261.41,NA,68.51,38.082,275.62,NA,2049.1,19.39,496.01,945.73,1741.57,156.42,352.4,254.76,242.33,28.693,86.988,279.58,NA,NA,NA,NA,NA,251.85,148.97,3239.06,157.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18309.23,669.63,73.659,622.5,4756.21,22703.77,50926.15,33440.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.116,757.13,102.39,541.35,49.046,569.92,96.766,394.66,56.261,402.01,289.49,11.727,1184.48,277.49,61.088,119.83,1209.07,77.536,NA,930.8,784.35,1627.45,257.39,764.06,95.094,842.89,584.86,280.46,189.79,397.48,492.83,4576.34,161.62,165.34,37.02,2647.49,112.37,1034.18,37.736,571.49,1916.05,15771.95,1397.19,78.111,1035.7,343.77,23.408,12.827,24.886,326.46,31.59,156.52,26.178,NA,22.082,NA,NA
